"","ID","replicate","D_bare_only","D_nurse_only","D_both"
"1716","140","26",2.3269825776766,NA,1.37433712799022
"1717","140","27",4.35271060420803,NA,NA
"1718","140","28",NA,1.31898653701812,NA
"1719","140","29",NA,NA,NA
"1720","140","30",NA,NA,1.37433712799022
"1721","140","31",NA,NA,NA
"1722","140","32",NA,1.37433712799022,NA
"1723","140","33",NA,4.35271060420803,NA
"1724","140","34",NA,1.37433712799022,NA
"1725","140","35",1.37433712799022,NA,NA
"1726","140","36",1.37433712799022,NA,NA
"1727","140","37",NA,NA,NA
"1728","140","38",NA,NA,NA
"1729","140","39",5.64664951512815,1.37433712799022,NA
"1730","140","40",NA,2.86352386609912,NA
"1731","140","41",5.64664951512815,NA,NA
"1732","140","42",1.37433712799022,NA,NA
"1733","140","43",2.3269825776766,NA,NA
"1734","140","44",NA,NA,NA
"1735","140","45",NA,4.35271060420803,NA
"1736","140","46",NA,NA,NA
"1737","140","47",NA,1.37433712799022,4.35271060420803
"1738","140","48",NA,NA,1.37433712799022
"1739","140","49",1.37433712799022,NA,NA
"1740","140","50",1.37433712799022,NA,NA
"1741","140","51",NA,NA,NA
"1742","140","52",NA,NA,NA
"1743","140","53",NA,NA,NA
"1744","140","54",NA,NA,NA
"1745","140","55",NA,NA,NA
"1746","140","56",NA,NA,NA
"1747","140","57",NA,NA,NA
"1748","140","58",NA,NA,NA
"1749","140","59",NA,NA,NA
"1750","140","60",NA,NA,NA
"1751","140","61",NA,NA,NA
"1752","140","62",NA,NA,NA
"1753","140","63",NA,NA,NA
"1754","140","64",NA,NA,NA
"1755","140","65",NA,NA,NA
"1756","140","66",NA,NA,NA
"1757","140","67",NA,NA,NA
"1758","140","68",NA,NA,NA
"1759","140","69",NA,NA,NA
"1760","140","70",NA,NA,NA
"1761","140","71",NA,NA,NA
"1762","140","72",NA,NA,NA
"1763","140","73",NA,NA,NA
"1764","140","74",NA,NA,NA
"1765","140","75",NA,NA,NA
"1766","141","1",3.35720900423112,NA,5.53984078114255
"1767","141","2",2.63805727516629,NA,3.69406071285885
"1768","141","3",3.07556220769696,2.91528023685873,NA
"1769","141","4",2.91528023685873,2.91528023685873,3.25655578032819
"1770","141","5",1.33043536331619,2.04958709238102,1.84828064457516
"1771","141","6",NA,NA,2.91528023685873
"1772","141","7",2.91528023685873,2.66637702881125,NA
"1773","141","8",2.9144788512681,2.81418467112904,NA
"1774","141","9",4.66483091608122,2.48243366461987,NA
"1775","141","10",0.611283634251367,1.76328193555505,NA
"1776","141","11",2.91528023685873,2.91528023685873,0.611283634251367
"1777","141","12",4.37331731136083,3.14279726583837,0.611283634251367
"1778","141","13",NA,NA,2.91528023685873
"1779","141","14",2.91528023685873,2.91528023685873,4.66483091608122
"1780","141","15",4.66483091608122,NA,NA
"1781","141","16",2.91528023685873,3.79005557646998,NA
"1782","141","17",2.91528023685873,2.91528023685873,NA
"1783","141","18",2.91528023685873,1.97263543943666,4.66483091608122
"1784","141","19",4.66483091608122,NA,2.91528023685873
"1785","141","20",4.66483091608122,NA,NA
"1786","141","21",3.79005557646998,NA,NA
"1787","141","22",NA,NA,4.66483091608122
"1788","141","23",4.66483091608122,4.66483091608122,2.91528023685873
"1789","141","24",4.66483091608122,3.79005557646998,NA
"1790","141","25",4.66483091608122,1.97263543943666,NA
"1791","141","26",3.62921952517463,1.7721948650372,NA
"1792","141","27",NA,2.70070719510591,NA
"1793","141","28",NA,3.62921952517463,NA
"1794","141","29",NA,1.7721948650372,NA
"1795","141","30",3.62921952517463,1.7721948650372,NA
"1796","141","31",NA,1.7721948650372,NA
"1797","141","32",NA,NA,NA
"1798","141","33",0.470387750056366,NA,NA
"1799","141","34",NA,0.470387750056366,NA
"1800","141","35",NA,NA,NA
"1801","141","36",3.62921952517463,NA,NA
"1802","141","37",NA,NA,3.62921952517463
"1803","141","38",NA,3.62921952517463,NA
"1804","141","39",1.12129130754678,NA,2.77659863962404
"1805","141","40",NA,NA,1.75255462232175
"1806","141","41",2.0498036376155,1.7721948650372,NA
"1807","141","42",3.62921952517463,NA,NA
"1808","141","43",4.85788642353696,0.470387750056366,1.76237474367947
"1809","141","44",1.75255462232175,1.76237474367947,3.62921952517463
"1810","141","45",1.75255462232175,1.75255462232175,1.7721948650372
"1811","141","46",3.62921952517463,3.62921952517463,1.7721948650372
"1812","141","47",3.62921952517463,1.7721948650372,NA
"1813","141","48",NA,3.62921952517463,1.7721948650372
"1814","141","49",1.7721948650372,NA,3.62921952517463
"1815","141","50",2.42809541730149,NA,2.70070719510591
"1816","141","51",5.31476194794076,3.33237187902914,NA
"1817","141","52",3.33237187902914,NA,5.32291445150459
"1818","141","53",NA,NA,3.71554014218785
"1819","141","54",NA,NA,NA
"1820","141","55",NA,NA,5.31476194794076
"1821","141","56",3.75892899519864,5.32291445150459,NA
"1822","141","57",NA,NA,NA
"1823","141","58",NA,5.31476194794076,NA
"1824","141","59",5.31476194794076,NA,NA
"1825","141","60",NA,5.31476194794076,NA
"1826","141","61",NA,5.31476194794076,NA
"1827","141","62",5.31476194794076,3.92973896461491,NA
"1828","141","63",NA,NA,NA
"1829","141","64",0,NA,NA
"1830","141","65",NA,5.31476194794076,NA
"1831","141","66",NA,5.31476194794076,NA
"1832","141","67",4.26627273067394,3.71554014218785,NA
"1833","141","68",NA,4.77361646614925,NA
"1834","141","69",3.71554014218785,5.31476194794076,NA
"1835","141","70",3.33237187902914,2.81418467112904,3.71554014218785
"1836","141","71",NA,4.24457830416855,NA
"1837","141","72",NA,3.71554014218785,NA
"1838","141","73",3.71554014218785,NA,NA
"1839","141","74",NA,5.31476194794076,NA
"1840","141","75",2.81418467112904,5.31476194794076,NA
"1841","142","1",NA,NA,NA
"1842","142","2",NA,NA,NA
"1843","142","3",NA,NA,NA
"1844","142","4",NA,NA,NA
"1845","142","5",NA,NA,NA
"1846","142","6",NA,NA,NA
"1847","142","7",NA,NA,NA
"1848","142","8",NA,NA,NA
"1849","142","9",NA,NA,NA
"1850","142","10",NA,NA,NA
"1851","142","11",NA,NA,NA
"1852","142","12",NA,NA,NA
"1853","142","13",NA,NA,NA
"1854","142","14",NA,NA,NA
"1855","142","15",NA,NA,NA
"1856","142","16",NA,NA,NA
"1857","142","17",NA,NA,NA
"1858","142","18",NA,NA,NA
"1859","142","19",NA,NA,NA
"1860","142","20",NA,NA,NA
"1861","142","21",NA,NA,NA
"1862","142","22",NA,NA,NA
"1863","142","23",NA,NA,NA
"1864","142","24",NA,NA,NA
"1865","142","25",NA,NA,NA
"1866","142","26",NA,NA,NA
"1867","142","27",NA,NA,NA
"1868","142","28",NA,NA,NA
"1869","142","29",NA,NA,NA
"1870","142","30",NA,NA,NA
"1871","142","31",NA,NA,NA
"1872","142","32",NA,NA,NA
"1873","142","33",NA,NA,NA
"1874","142","34",NA,NA,NA
"1875","142","35",NA,NA,NA
"1876","142","36",NA,NA,NA
"1877","142","37",NA,NA,NA
"1878","142","38",NA,NA,NA
"1879","142","39",NA,NA,NA
"1880","142","40",NA,NA,NA
"1881","142","41",NA,NA,NA
"1882","142","42",NA,NA,NA
"1883","142","43",NA,NA,NA
"1884","142","44",NA,NA,NA
"1885","142","45",NA,NA,NA
"1886","142","46",NA,NA,NA
"1887","142","47",NA,NA,NA
"1888","142","48",NA,NA,NA
"1889","142","49",NA,NA,NA
"1890","142","50",NA,NA,NA
"1891","142","51",NA,NA,NA
"1892","142","52",NA,NA,NA
"1893","142","53",NA,NA,NA
"1894","142","54",NA,NA,NA
"1895","142","55",NA,NA,NA
"1896","142","56",NA,NA,NA
"1897","142","57",NA,NA,NA
"1898","142","58",NA,NA,NA
"1899","142","59",NA,NA,NA
"1900","142","60",NA,NA,NA
"1901","142","61",NA,NA,NA
"1902","142","62",NA,NA,NA
"1903","142","63",NA,NA,NA
"1904","142","64",NA,NA,NA
"1905","142","65",NA,NA,NA
"1906","142","66",NA,NA,NA
"1907","142","67",NA,NA,NA
"1908","142","68",NA,NA,NA
"1909","142","69",NA,NA,NA
"1910","142","70",NA,NA,NA
"1911","142","71",NA,NA,NA
"1912","142","72",NA,NA,NA
"1913","142","73",NA,NA,NA
"1914","142","74",NA,NA,NA
"1915","142","75",NA,NA,NA
"1916","142","76",NA,NA,NA
"1917","142","77",NA,NA,NA
"1918","142","78",NA,NA,NA
"1919","142","79",NA,NA,NA
"1920","142","80",NA,NA,NA
"1921","142","81",NA,NA,NA
"1922","142","82",NA,NA,NA
"1923","142","83",NA,NA,NA
"1924","142","84",NA,NA,NA
"1925","142","85",NA,NA,NA
"1926","142","86",NA,NA,NA
"1927","142","87",NA,NA,NA
"1928","142","88",NA,NA,NA
"1929","142","89",NA,NA,NA
"1930","142","90",NA,NA,NA
"1931","142","91",NA,NA,NA
"1932","142","92",NA,NA,NA
"1933","142","93",NA,NA,NA
"1934","142","94",NA,NA,NA
"1935","142","95",NA,NA,NA
"1936","142","96",NA,NA,NA
"1937","142","97",NA,NA,NA
"1938","142","98",NA,NA,NA
"1939","142","99",NA,NA,NA
"1940","142","100",NA,NA,NA
"1941","143","1",NA,1.37433712799022,NA
"1942","143","2",3.61676954223168,NA,NA
"1943","143","3",1.76088663898932,NA,3.61676954223168
"1944","143","4",1.80838477111584,3.61676954223168,4.45938231937098
"1945","143","5",0.469187858840176,3.60617007611825,3.27211512361382
"1946","143","6",3.84330859181167,3.81241286391093,0.469187858840176
"1947","143","7",1.37433712799022,NA,3.27211512361382
"1948","143","8",3.43103392224406,NA,2.61116113669304
"1949","143","9",2.86352386609912,5.64664951512815,3.27211512361382
"1950","143","10",3.27211512361382,4.45938231937098,2.3269825776766
"1951","143","11",1.37433712799022,NA,4.35271060420803
"1952","143","12",NA,NA,NA
"1953","143","13",2.82332475756407,NA,3.27211512361382
"1954","143","14",3.81241286391093,1.98579547507572,0
"1955","143","15",1.64143669341796,2.86352386609912,0.938375717680352
"1956","143","16",2.41890288036109,3.44444233292275,4.35271060420803
"1957","143","17",3.81241286391093,2.45519006898744,NA
"1958","143","18",3.33984659094231,1.63605756180691,NA
"1959","143","19",2.92775634195606,5.64664951512815,2.17635530210402
"1960","143","20",3.27211512361382,3.06350545497674,3.29251261640425
"1961","143","21",1.29169878014915,NA,NA
"1962","143","22",0,0,4.45938231937098
"1963","143","23",0.699475826537626,4.63170952867991,3.27211512361382
"1964","143","24",3.83405406634675,NA,NA
"1965","143","25",2.2738839926624,3.83405406634675,NA
"1966","143","26",NA,NA,NA
"1967","143","27",NA,NA,NA
"1968","143","28",NA,NA,NA
"1969","143","29",NA,NA,NA
"1970","143","30",NA,NA,NA
"1971","143","31",NA,NA,NA
"1972","143","32",NA,NA,NA
"1973","143","33",NA,NA,NA
"1974","143","34",NA,NA,NA
"1975","143","35",NA,NA,NA
"1976","143","36",NA,NA,NA
"1977","143","37",NA,NA,NA
"1978","143","38",NA,NA,NA
"1979","143","39",NA,NA,NA
"1980","143","40",NA,NA,NA
"1981","143","41",NA,NA,NA
"1982","143","42",NA,NA,NA
"1983","143","43",NA,NA,NA
"1984","143","44",NA,NA,NA
"1985","143","45",NA,NA,NA
"1986","143","46",NA,NA,NA
"1987","143","47",NA,NA,NA
"1988","143","48",NA,NA,NA
"1989","143","49",NA,NA,NA
"1990","143","50",NA,NA,NA
"1991","143","51",2.97190686866405,NA,0
"1992","143","52",3.73950779360513,1.97263543943666,2.32091946582897
"1993","143","53",5.10233584861188,NA,2.32091946582897
"1994","143","54",NA,2.39341005528285,2.32091946582897
"1995","143","55",1.60645624662268,2.9144788512681,3.93038012348576
"1996","143","56",2.32091946582897,NA,1.16332540086434
"1997","143","57",2.18525327910499,2.32091946582897,1.77172606009631
"1998","143","58",2.32091946582897,2.61809985134385,2.04958709238102
"1999","143","59",2.32091946582897,2.91528023685873,NA
"2000","143","60",2.67640828613006,3.79005557646998,2.56755206847901
"2001","143","61",1.77172606009631,4.66483091608122,2.32091946582897
"2002","143","62",3.61094786018588,2.32091946582897,NA
"2003","143","63",1.47454567458142,1.74212243334665,4.22756050900064
"2004","143","64",1.81786315787845,NA,NA
"2005","143","65",NA,1.23906612539614,3.49287519095509
"2006","143","66",3.30344911311751,0.628171883333882,NA
"2007","143","67",3.22294410073318,2.08769242161698,2.18525327910499
"2008","143","68",2.32091946582897,2.61809985134385,NA
"2009","143","69",1.33887948785745,2.91407815847278,NA
"2010","143","70",5.10233584861188,NA,2.09947651260745
"2011","143","71",3.75643522971011,1.23906612539614,2.32091946582897
"2012","143","72",2.61809985134385,NA,NA
"2013","143","73",4.66483091608122,2.69676640715388,3.05852236563315
"2014","143","74",1.81786315787845,NA,2.91528023685873
"2015","143","75",3.79005557646998,NA,2.08769242161698
"2016","144","1",NA,7.30639189278452,7.45535117872228
"2017","144","2",7.41605837868105,5.56421600378256,7.69418855888967
"2018","144","3",7.44771820560606,7.3348150648392,7.52251952729284
"2019","144","4",7.41340066492167,7.63163838966401,NA
"2020","144","5",7.48701100564729,7.39953577646252,7.80330742126084
"2021","144","6",NA,7.50902493362537,7.41340066492167
"2022","144","7",7.92528126918782,7.53684456135481,7.64966615471742
"2023","144","8",7.45535117872228,NA,8.50012518833824
"2024","144","9",7.53522013365286,7.63163838966401,7.3348150648392
"2025","144","10",7.59612986801846,7.72241206296487,7.37410786488043
"2026","144","11",7.7677988996153,7.3348150648392,7.63163838966401
"2027","144","12",7.41340066492167,7.63163838966401,8.50012518833824
"2028","144","13",7.41340066492167,8.23755082059796,7.5513655397036
"2029","144","14",NA,NA,7.4832267272516
"2030","144","15",7.52251952729284,NA,7.3348150648392
"2031","144","16",NA,NA,7.91747012658872
"2032","144","17",7.62647258679376,NA,NA
"2033","144","18",8.50012518833824,NA,7.41340066492167
"2034","144","19",NA,7.27796872072984,7.97497645285768
"2035","144","20",7.69418855888967,7.27796872072984,NA
"2036","144","21",7.67121690731667,5.91812443155761,7.67333850248112
"2037","144","22",7.8800351739454,7.84838808097464,7.44771820560606
"2038","144","23",7.41889599755997,7.66111259247669,7.97497645285768
"2039","144","24",7.53522013365286,7.53369134459205,7.632141241287
"2040","144","25",7.63163838966401,7.80330742126084,7.41340066492167
"2041","144","26",NA,4.49595670684663,NA
"2042","144","27",3.08529455232336,3.49259036890111,NA
"2043","144","28",NA,NA,4.49595670684663
"2044","144","29",NA,2.98849783962479,NA
"2045","144","30",2.42894321176848,NA,NA
"2046","144","31",0,1.57783568510151,NA
"2047","144","32",NA,NA,NA
"2048","144","33",2.11297513197997,2.18229677829464,NA
"2049","144","34",1.29068870276429,NA,NA
"2050","144","35",2.94188594742078,0.740519486201472,NA
"2051","144","36",1.48103897240294,0.740519486201472,NA
"2052","144","37",NA,NA,0.740519486201472
"2053","144","38",NA,2.94188594742078,NA
"2054","144","39",1.7721948650372,2.19108874823215,NA
"2055","144","40",0,NA,NA
"2056","144","41",1.62661691872007,NA,NA
"2057","144","42",0,NA,1.67463239780008
"2058","144","43",1.48103897240294,NA,0.864382333056159
"2059","144","44",NA,1.48103897240294,NA
"2060","144","45",0,NA,1.48103897240294
"2061","144","46",1.67463239780008,3.16946269796995,0
"2062","144","47",1.48103897240294,NA,NA
"2063","144","48",0,NA,NA
"2064","144","49",1.48103897240294,1.7721948650372,NA
"2065","144","50",3.16946269796995,NA,2.94188594742078
"2066","144","51",4.30889468477123,2.85712912473624,NA
"2067","144","52",5.6269042090052,2.85712912473624,NA
"2068","144","53",4.30889468477123,4.30889468477123,NA
"2069","144","54",4.96789944688821,1.40536356470124,NA
"2070","144","55",4.30889468477123,3.22688185159285,NA
"2071","144","56",4.30889468477123,1.40536356470124,NA
"2072","144","57",NA,1.40536356470124,NA
"2073","144","58",1.87135372233186,1.40536356470124,NA
"2074","144","59",NA,NA,1.71917317148803
"2075","144","60",NA,NA,NA
"2076","144","61",2.61169146214235,NA,NA
"2077","144","62",NA,1.72773618150012,2.31531992201558
"2078","144","63",NA,1.40536356470124,NA
"2079","144","64",2.31531992201558,1.40536356470124,NA
"2080","144","65",NA,1.40536356470124,NA
"2081","144","66",1.65482597932397,2.85712912473624,NA
"2082","144","67",2.31531992201558,1.40536356470124,5.6269042090052
"2083","144","68",1.94002267864848,NA,NA
"2084","144","69",2.7549123392982,NA,1.83708349213183
"2085","144","70",3.07298908845153,2.99076348411831,NA
"2086","144","71",NA,NA,NA
"2087","144","72",NA,1.40536356470124,NA
"2088","144","73",3.11178047448963,2.17297395165084,NA
"2089","144","74",2.0844886107915,1.40536356470124,NA
"2090","144","75",NA,1.40536356470124,NA
"2091","145","1",7.44771820560606,7.57445064313647,7.52251952729284
"2092","145","2",NA,7.0736254019269,7.79852053318345
"2093","145","3",7.4973016925229,NA,7.4050615506461
"2094","145","4",7.38932897038537,7.24237478415089,NA
"2095","145","5",7.56062134637292,7.6565764089325,7.89471560902728
"2096","145","6",7.45995137314162,8.50012518833824,7.56062134637292
"2097","145","7",NA,NA,NA
"2098","145","8",NA,7.3348150648392,NA
"2099","145","9",7.68984739436375,7.66997773076615,7.56062134637292
"2100","145","10",7.87635509017505,7.3348150648392,7.48701100564729
"2101","145","11",NA,7.42537808331444,NA
"2102","145","12",7.52896151944791,7.41340066492167,8.50012518833824
"2103","145","13",7.56874929634461,7.41340066492167,NA
"2104","145","14",6.70882100817269,7.37410786488043,NA
"2105","145","15",7.79852053318345,NA,7.4973016925229
"2106","145","16",7.41340066492167,7.37410786488043,NA
"2107","145","17",7.41340066492167,NA,NA
"2108","145","18",NA,7.41605837868105,7.48701100564729
"2109","145","19",7.59612986801846,7.59521827509824,7.41340066492167
"2110","145","20",7.45535117872228,7.85829551429499,8.03037326735558
"2111","145","21",8.01402185426034,7.89746164145839,7.30742721220945
"2112","145","22",7.51877016717859,7.680183339986,7.91747012658872
"2113","145","23",8.50012518833824,7.36255843454598,7.56062134637292
"2114","145","24",7.46489768065372,7.41340066492167,8.50012518833824
"2115","145","25",7.54278875760933,NA,7.0846881470064
"2116","145","26",NA,NA,NA
"2117","145","27",NA,NA,NA
"2118","145","28",NA,NA,NA
"2119","145","29",NA,NA,NA
"2120","145","30",NA,NA,NA
"2121","145","31",NA,4.35271060420803,NA
"2122","145","32",1.78321829475157,NA,NA
"2123","145","33",4.35271060420803,NA,NA
"2124","145","34",0.938375717680352,NA,NA
"2125","145","35",NA,NA,0.938375717680352
"2126","145","36",NA,NA,NA
"2127","145","37",NA,NA,NA
"2128","145","38",NA,1.16332540086434,NA
"2129","145","39",NA,NA,NA
"2130","145","40",NA,NA,NA
"2131","145","41",NA,NA,NA
"2132","145","42",NA,NA,NA
"2133","145","43",NA,NA,NA
"2134","145","45",NA,4.35271060420803,NA
"2135","145","46",NA,NA,NA
"2136","145","47",4.99968005966809,NA,NA
"2137","145","48",NA,NA,NA
"2138","145","49",NA,NA,4.35271060420803
"2139","145","50",NA,NA,3.61016704864807
"2140","145","51",NA,NA,NA
"2141","145","52",NA,NA,NA
"2142","145","53",NA,NA,NA
"2143","145","54",NA,NA,NA
"2144","145","55",NA,NA,NA
"2145","145","56",NA,NA,NA
"2146","145","57",NA,NA,NA
"2147","145","58",NA,NA,NA
"2148","145","59",NA,NA,NA
"2149","145","60",NA,NA,NA
"2150","145","61",NA,NA,NA
"2151","145","68",NA,NA,NA
"2152","145","69",NA,NA,NA
"2153","145","62",NA,NA,NA
"2154","145","63",NA,NA,NA
"2155","145","64",NA,NA,NA
"2156","145","65",NA,NA,NA
"2157","145","66",NA,NA,NA
"2158","145","67",NA,NA,NA
"2159","145","70",NA,NA,NA
"2160","145","71",NA,NA,NA
"2161","145","72",NA,NA,NA
"2162","145","73",NA,NA,NA
"2163","145","74",NA,NA,NA
"2164","145","75",NA,NA,NA
"2165","145","76",NA,NA,NA
"2166","146","1",7.43264570071363,7.3348150648392,7.46613778049762
"2167","146","2",6.8188062884999,6.70882100817269,7.43345305616659
"2168","146","3",7.46776220819956,7.28981556342245,7.1347211772728
"2169","146","4",7.1717273413762,7.25282262543675,NA
"2170","146","5",7.15829848773203,6.9784000755049,7.06111083654718
"2171","146","6",7.04539534696517,NA,7.56062134637292
"2172","146","7",7.00138009409817,7.168063786284,7.56062134637292
"2173","146","8",6.75597562909114,7.15829848773203,7.18908307095729
"2174","146","9",NA,7.3348150648392,6.75597562909114
"2175","146","10",NA,NA,7.41340066492167
"2176","146","11",7.48701100564729,NA,NA
"2177","146","12",NA,7.3348150648392,NA
"2178","146","13",7.53423577987974,7.45259252982526,7.43014315502845
"2179","146","14",7.45611513598728,7.22273530035523,7.64408022956121
"2180","146","15",6.70882100817269,NA,7.38897575389251
"2181","146","16",7.92586705696994,4.99134067043153,7.28930602971632
"2182","146","17",NA,NA,7.41340066492167
"2183","146","18",7.41340066492167,7.41340066492167,7.41212877336338
"2184","146","19",7.21133106580299,NA,NA
"2185","146","20",7.5393674136186,7.480941992619,NA
"2186","146","21",7.56062134637292,7.13606230529175,7.52874044724144
"2187","146","22",7.28930602971632,7.35135334731899,7.4894476472002
"2188","146","23",7.64408022956121,NA,7.48701100564729
"2189","146","24",7.60235078796706,7.60235078796706,7.45535117872228
"2190","146","25",5.44157547566389,7.57069096104205,7.39491414697614
